id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,days_since_last_review
1.10318E+18,Elegant Ottawa room- Ensuite,84427665,Ayodele,,Bay,45.36927,-75.77135,Private room,53.0,30.0,1,2025-01-13,0.5,4.0,39.0,1,Licensed,217.0
1.1036E+18,Lansdowne Terrace Home,35859119,Kevin,,Capital,45.40032,-75.68455,Entire home/apt,140.0,31.0,3,2025-01-12,0.48,1.0,281.0,3,Licensed,218.0
1.10366E+18,Brand New Luxury 1 Bedroom Corner Suite,487657339,Charnelyn,,Somerset,45.4184152,-75.7052441,Entire home/apt,100.0,30.0,0,,,4.0,98.0,0,Licensed,
1.10369E+18,Luxury Capital Mansion: Queen Bed,503296496,Jade,,Somerset,45.41456,-75.69722,Entire home/apt,120.0,30.0,2,2025-01-03,0.16,14.0,89.0,1,Exempt,227.0
1.10393E+18,Private room near Bayshore Mall.,455560137,Alan,,Bay,45.35235,-75.81103,Private room,51.0,30.0,2,2024-05-01,0.16,3.0,0.0,1,Licensed,474.0
1.10427E+18,Private room in Kanata Tech hub,422090045,Prince Lawrence,,Kanata North,45.35472,-75.92816,Private room,78.0,1.0,0,,,3.0,203.0,0,Licensed,
1.10518E+18,Beautiful Rideau Canal Unit With Parking,56227747,Dimitri,,Capital,45.4141,-75.6812,Entire home/apt,136.0,2.0,57,2025-02-23,5.26,2.0,50.0,57,Licensed,176.0
1.10526E+18,Ottawa Gem: 4BR Near DT/Beach,77803336,Michel,,River,45.36576,-75.67226,Entire home/apt,173.0,1.0,30,2025-03-08,2.89,1.0,0.0,30,Licensed,163.0
1.1053E+18,Large Bedroom Close to Downtown,156920944,Roger,,Rideau-Vanier,45.4376533,-75.6625762,Private room,80.0,1.0,16,2024-12-10,1.39,1.0,141.0,16,Exempt,251.0
1.10585E+18,Cozy Studio in Lowertown,85297148,Genevieve,,Rideau-Vanier,45.43107,-75.68317,Entire home/apt,100.0,30.0,1,2024-07-31,0.13,36.0,0.0,1,Licensed,383.0
1.10599E+18,Luxury 1 BR Downtown Ottawa,6237251,Joy,,Somerset,45.41869189,-75.70503496,Entire home/apt,81.0,30.0,3,2024-09-02,0.31,3.0,160.0,3,Licensed,350.0
1.10616E+18,"Cozy, smoke free furnished room",457687442,Sijo,,River,45.3471043,-75.6687636,Private room,50.0,30.0,0,,,1.0,269.0,0,Licensed,
1.10662E+18,Your Home Away From Home,66467315,Ahmed,,River,45.38082,-75.72895,Entire home/apt,86.0,30.0,1,2024-11-01,0.23,2.0,329.0,1,Licensed,290.0
1.10799E+18,Independent Studio Suite,82314466,Jaspreet,,Stittsville-Kanata West,45.28109,-75.88536,Entire home/apt,98.0,1.0,62,2025-03-01,5.21,1.0,235.0,62,Licensed,170.0
1.10832E+18,Spacious Ensuite Bedroom,150320655,Ferideh,,Barrhaven,45.28131,-75.72318,Private room,77.0,1.0,21,2025-02-22,2.12,2.0,364.0,21,Licensed,177.0
1.10895E+18,Little Italy Hideaway,487965545,"Rania,Magdi.Ahmed",,Somerset,45.39941,-75.70741,Entire home/apt,89.0,2.0,12,2024-08-24,1.14,2.0,177.0,12,Licensed,359.0
1.10931E+18,Luxury 3 bedroom home w/loft (4 large beds),39298499,Jenny,,Barrhaven,45.2530001,-75.7515816,Entire home/apt,160.0,2.0,11,2024-12-20,1.25,1.0,176.0,11,Licensed,241.0
1.10977E+18,Clean and cozy ensuite in a guest house,563319123,Atlanta,,Orleans,45.48032,-75.48852,Private room,65.0,30.0,0,,,1.0,89.0,0,Licensed,
1.11011E+18,Room w private Bathroom in Ottawa (Algonquin),566528228,Amara,,Knoxdale-Merivale,45.33592,-75.74153,Private room,52.0,2.0,9,2025-02-17,1.02,1.0,250.0,9,Licensed,182.0
1.11035E+18,Modern Cozy Luxury 4-BED 15 MINS 2DT,445278226,Jenny,,Gloucester-South Nepean,45.27995,-75.72087,Entire home/apt,193.0,3.0,20,2025-01-04,1.88,1.0,180.0,20,Licensed,226.0
1.11082E+18,Cottage Style 2 Queen 2 Double Beds + FREE Parking,535690641,Sutton,,Cumberland,45.52034,-75.41193,Entire home/apt,124.0,1.0,43,2025-03-03,3.65,1.0,339.0,43,Licensed,168.0
1.11095E+18,Room in Ottawa - Master bedroom - private washroom,161395371,Divya,,Kanata South,45.27702,-75.83792,Private room,100.0,1.0,33,2025-01-02,3.09,2.0,270.0,33,Licensed,228.0
1.1114E+18,Metropolitan Oasis - Spacious Duplex Studio,503296496,Jade,,Somerset,45.41538625,-75.6976522,Entire home/apt,150.0,30.0,1,2024-11-24,0.28,14.0,89.0,1,Exempt,267.0
1.11144E+18,Ottawa Airy and Bright Home for NonSmoker,503296496,Jade,,Somerset,45.41305916,-75.69903649,Private room,60.0,30.0,7,2024-07-28,0.6,14.0,90.0,7,Exempt,386.0
1.11154E+18,"Private floor with room, kitchenette, washroom",161395371,Divya,,Kanata South,45.27721,-75.83842,Private room,64.0,1.0,45,2025-02-02,4.09,2.0,264.0,45,Licensed,197.0
1.11165E+18,3-BR Modern Gem in Ottawa's Heart,506135293,Hamza Bin,,Rideau-Rockcliffe,45.44088,-75.68102,Entire home/apt,117.0,30.0,70,2025-01-20,6.05,2.0,1.0,70,Licensed,210.0
1.11165E+18,"Room in great location, with great atmosphere",259483765,Lui,,Bay,45.34583,-75.81877,Private room,45.0,30.0,0,,,1.0,0.0,0,Licensed,
1.11291E+18,Basement studio with private entrance and parking,96090763,Michael,,Knoxdale-Merivale,45.32874,-75.76587,Entire home/apt,69.0,30.0,1,2024-10-01,0.18,1.0,0.0,1,Licensed,321.0
1.11305E+18,Spectacular 2 BED | Near CHEO/St. Laurent,475319012,Jasmin,,Alta Vista,45.4029,-75.635,Entire home/apt,117.0,1.0,33,2025-02-23,2.77,19.0,0.0,33,Licensed,176.0
1.11374E+18,Beautiful 2BR Unit in Westboro!,483699651,Greg,,Kitchissippi,45.38647,-75.74816,Entire home/apt,127.0,2.0,38,2025-03-03,3.22,1.0,361.0,38,Licensed,168.0
1.11376E+18,Magazine-Featured EX Model Home,229462726,Dawit,,Barrhaven,45.2562002,-75.7409644,Entire home/apt,203.0,3.0,9,2025-01-03,0.89,1.0,89.0,9,Licensed,227.0
1.11552E+18,Private room in Ottawa,567811401,Adam,,College,45.3468073,-75.7863606,Private room,100.0,1.0,45,2025-02-22,4.84,3.0,0.0,45,Licensed,177.0
1.11685E+18,Becks room(1),568128996,Uchechukwu,,Gloucester-South Nepean,45.30782,-75.59827,Private room,132.0,1.0,1,2024-08-19,0.14,3.0,270.0,1,Licensed,364.0
1.11688E+18,Liana room(3),568128996,Uchechukwu,,Gloucester-South Nepean,45.30783686,-75.59859283,Private room,85.0,1.0,5,2024-06-27,0.47,3.0,270.0,5,Licensed,417.0
1.11688E+18,Kiara room (4),568128996,Uchechukwu,,Gloucester-South Nepean,45.30785195,-75.59857473,Private room,86.0,1.0,6,2024-08-31,0.61,3.0,270.0,6,Licensed,352.0
1.11748E+18,All New Studio with Parking!,37253652,Ameer,,Kitchissippi,45.40811,-75.73261,Entire home/apt,98.0,30.0,0,,,7.0,0.0,0,Licensed,
1.11755E+18,Modern Downtown Retreat,568282266,Maggie,,Rideau-Rockcliffe,45.45147,-75.63064,Entire home/apt,159.0,30.0,2,2024-11-02,0.29,4.0,166.0,2,Licensed,289.0
1.1177E+18,Cozy Guest Room Near Airport Ottawa Free Parking,556860599,Khan,,Osgoode,45.32772,-75.58745,Private room,47.0,1.0,1,2024-04-28,0.09,6.0,269.0,1,Licensed,477.0
1.11815E+18,Stylish Multi Level Apartment,243989772,Remote Host,,Kitchissippi,45.38545,-75.74704,Entire home/apt,194.0,2.0,28,2025-01-06,2.74,1.0,266.0,28,Licensed,224.0
1.11884E+18,Private Cozy Room | Shared Bathroom | Smart TV,539697002,Leo,,Rideau-Goulbourn,45.2404842,-75.7446821,Private room,51.0,1.0,8,2025-02-04,0.72,4.0,0.0,8,Licensed,195.0
1.11889E+18,Private Cozy Room | Shared Bathroom | Smart TV,539697002,Leo,,Rideau-Goulbourn,45.2404842,-75.7446821,Private room,56.0,1.0,30,2025-02-03,2.69,4.0,38.0,30,Licensed,196.0
1.11892E+18,Beautiful views bedroom/ensuite,61585278,Kim,,Kanata South,45.27161,-75.85193,Private room,76.0,30.0,0,,,3.0,0.0,0,Licensed,
1.11901E+18,Nice room for students/workers,423768453,Seynabou,,Beacon Hill-Cyrville,45.44951,-75.59891,Private room,71.0,30.0,0,,,26.0,89.0,0,Licensed,
1.11969E+18,Cozy two bedroom getaway!,249077110,Laurie,,Alta Vista,45.394088,-75.631506,Entire home/apt,134.0,30.0,3,2024-09-30,0.33,1.0,0.0,3,Licensed,322.0
1.11977E+18,"3 Bedroom, 1.5 bath Luxury Suite",568783482,Kelechi,,Gloucester-Southgate,45.36798,-75.635,Entire home/apt,153.0,2.0,47,2025-03-02,4.21,1.0,212.0,47,Licensed,169.0
1.11979E+18,Modern house near Rideau canal,137655704,Allan,,Capital,45.40618,-75.6794,Entire home/apt,250.0,1.0,3,2024-06-24,0.31,3.0,87.0,3,Licensed,420.0
1.12028E+18,BRAND NEW - Stunning two bed 3 bath home .,85121140,Stephanie,,Kanata South,45.27219,-75.86164,Entire home/apt,190.0,30.0,18,2025-02-19,2.21,1.0,343.0,18,Licensed,180.0
1.12029E+18,Artist studio,162552270,Eusebio,,Rideau-Vanier,45.43688,-75.65872,Entire home/apt,122.0,30.0,0,,,3.0,269.0,0,Licensed,
1.12059E+18,"Women only, enjoy a lovely Kanata home on a forest",568985758,Tracy,,Kanata South,45.30703,-75.88659,Private room,70.0,1.0,3,2024-11-23,0.36,3.0,159.0,3,Licensed,268.0
1.12068E+18,Office Bachelor,162552270,Eusebio,,Rideau-Vanier,45.43543,-75.6581,Entire home/apt,145.0,30.0,0,,,3.0,269.0,0,Licensed,
1.12125E+18,Private Basement suite with free parking,142709093,Ajaydeep,,Barrhaven,45.24296,-75.73928,Private room,85.0,1.0,15,2025-03-07,2.45,1.0,89.0,15,Licensed,164.0
1.12214E+18,Cozy 2 bedroom in Ottawa with free parking,556860599,Khan,,Osgoode,45.32601,-75.58533,Private room,125.0,1.0,2,2024-05-12,0.19,6.0,269.0,2,Licensed,463.0
1.12238E+18,Historic fun New Edinburgh Loft beside Rideau Hall,43765304,Sue,,Rideau-Rockcliffe,45.4420324,-75.6897929,Entire home/apt,172.0,1.0,81,2025-03-09,7.08,1.0,33.0,81,Licensed,162.0
1.12255E+18,Glebe Pet-Friendly Boutique Style Suite,85297148,Genevieve,,Capital,45.40123,-75.68534,Entire home/apt,92.0,30.0,3,2024-08-24,0.32,36.0,243.0,3,Licensed,359.0
1.12333E+18,1 Bedroom Retreat in The Glebe,85297148,Genevieve,,Capital,45.4031,-75.68544,Entire home/apt,69.0,30.0,1,2024-08-12,0.14,36.0,304.0,1,Licensed,371.0
1.12335E+18,Carlington New 2 Bedroom in West End,85297148,Genevieve,,River,45.37642819,-75.74041293,Entire home/apt,162.0,4.0,9,2024-08-29,0.82,36.0,122.0,9,Licensed,354.0
1.12621E+18,Private. Non-smoking.  No pets.,261074186,Dory,,Beacon Hill-Cyrville,45.44529,-75.60997,Entire home/apt,118.0,1.0,57,2025-03-10,5.01,2.0,255.0,57,Licensed,161.0
1.12639E+18,"Luxe Home | 2 King Beds, Theatre Room, Near Beach",43424548,Sean,,Kitchissippi,45.39979,-75.74575,Entire home/apt,217.0,30.0,12,2024-08-28,1.13,4.0,0.0,12,Licensed,355.0
1.12746E+18,Weekly/monthly house discount RideauRiver Manotick,570553294,Kanny,,Rideau-Goulbourn,45.23506,-75.69884,Entire home/apt,163.0,1.0,8,2025-03-02,1.43,1.0,89.0,8,Licensed,169.0
1.12781E+18,No Fee! The Don Club - King Bed with Breakfast 5,84167741,Elodie,,Somerset,45.41583,-75.69887,Private room,100.0,30.0,4,2024-07-15,0.4,6.0,49.0,4,Exempt,399.0
1.12781E+18,No Fee! The Don Club - Queen Bed with Breakfast 3,84167741,Elodie,,Somerset,45.41594,-75.69922,Private room,100.0,30.0,4,2024-07-13,0.38,6.0,49.0,4,Exempt,401.0
1.12781E+18,No Fee! The Don Club - Queen Bed with Breakfast 2,84167741,Elodie,,Somerset,45.41802,-75.70016,Private room,100.0,30.0,24,2025-02-02,2.21,6.0,49.0,24,Exempt,197.0
1.12781E+18,No Fee! The Don Club - Queen Bed with Breakfast 1,84167741,Elodie,,Somerset,45.41601,-75.69888,Private room,100.0,30.0,21,2025-02-12,1.96,6.0,0.0,21,Exempt,187.0
1.12816E+18,No Fee! The Don Club - King Bed with Breakfast 4,84167741,Elodie,,Somerset,45.4159,-75.70001,Private room,100.0,30.0,7,2024-06-23,0.65,6.0,49.0,7,Exempt,421.0
1.1282E+18,Tribute House of Banksy,20870316,Jidé,,Capital,45.4026038,-75.7046303,Entire home/apt,92.0,2.0,47,2025-02-23,4.52,1.0,270.0,47,Licensed,176.0
1.12859E+18,"Spacious & Comfortable 1BR Unit, Peaceful Setting",390103586,Fatemeh,,Barrhaven,45.28285,-75.73385,Entire home/apt,68.0,2.0,11,2025-02-23,1.11,1.0,0.0,11,Licensed,176.0
1.12943E+18,Long term stay - Entire 1 bed apartment,265757132,Maryam,,Orleans,45.4833016,-75.5346836,Entire home/apt,85.0,90.0,0,,,1.0,267.0,0,Licensed,
1.12992E+18,"Cozy Riverside Room in Carling, Ottawa",31097062,Buffy,,Bay,45.3661,-75.78833,Private room,100.0,30.0,1,2024-09-26,0.18,3.0,0.0,1,Licensed,326.0
1.12998E+18,Master bedroom in Kanata TechHub,422090045,Prince Lawrence,,Kanata North,45.35508,-75.9283,Private room,90.0,1.0,1,2024-06-05,0.11,3.0,203.0,1,Licensed,439.0
1.12999E+18,Nice bedroom,567811401,Adam,,College,45.34752,-75.78685,Private room,100.0,1.0,35,2025-02-25,3.87,3.0,0.0,35,Licensed,174.0
1.13E+18,Modern & Cozy Hideaway,516078977,Patrick Landry,,Innes,45.4593258,-75.5159202,Entire home/apt,124.0,2.0,17,2025-03-09,2.62,3.0,0.0,17,Licensed,162.0
1.13028E+18,Bunk bed Room & hot breakfast,571206985,Zahra,,Gloucester-South Nepean,45.26738,-75.73238,Private room,100.0,1.0,3,2024-07-21,0.3,1.0,269.0,3,Exempt,393.0
1.13044E+18,Luxury New Home in Findlay Creek,265455648,Valerie,,Osgoode,45.30793,-75.59061,Entire home/apt,197.0,1.0,37,2025-03-09,3.64,1.0,240.0,37,Licensed,162.0
1.1305E+18,Fully Furnished Clean & Cozy Private Bedroom,187592779,Wei,,Knoxdale-Merivale,45.35113,-75.70985,Private room,34.0,30.0,0,,,6.0,1.0,0,Licensed,
1.13075E+18,Belle grande chambre,571340805,Ratisbonne,,Gloucester-Southgate,45.34553,-75.66335,Private room,37.0,30.0,2,2024-12-14,0.43,1.0,269.0,2,Licensed,247.0
1.13117E+18,Regal 5BD Retreat W/ POOL | 15 MINS 2DT,475319012,Jasmin,,Bay,45.34719,-75.83723,Entire home/apt,193.0,20.0,2,2024-12-21,0.23,19.0,114.0,2,Licensed,240.0
1.13128E+18,"Spacious, Furnished room For female",394205614,Riya,,Barrhaven,45.26109961,-75.73897617,Private room,35.0,30.0,0,,,1.0,364.0,0,Licensed,
1.13145E+18,"Comfortable, cozy guest basement",571512616,Amanpreet,,Stittsville-Kanata West,45.27403,-75.91106,Private room,95.0,30.0,0,,,1.0,0.0,0,Licensed,
1.13262E+18,Entire 2 Bedroom Basement Apartment,458983927,Samy,,Kanata South,45.27634,-75.83922,Entire home/apt,110.0,30.0,2,2024-08-31,0.23,6.0,315.0,2,Licensed,352.0
1.13275E+18,Stunning 3 Bedroom Home,156125132,Sena,,Kanata South,45.2788,-75.83806,Entire home/apt,162.0,2.0,48,2025-02-23,4.34,3.0,194.0,48,Licensed,176.0
1.13408E+18,Exquisite Room with Ensuite Bathroom in Ottawa,539697002,Leo,,Rideau-Goulbourn,45.24092,-75.74513,Private room,60.0,1.0,26,2025-02-19,2.57,4.0,137.0,26,Licensed,180.0
1.13423E+18,Hakuna matata Home,260585585,Juliano,,Alta Vista,45.39586,-75.61893,Entire home/apt,68.0,1.0,15,2025-01-26,1.42,1.0,265.0,15,Licensed,204.0
1.1344E+18,Home in Ottawa,526598926,Arif,,College,45.32135,-75.83084,Entire home/apt,100.0,4.0,23,2025-01-01,2.13,1.0,0.0,23,Licensed,229.0
1.13545E+18,Little Italy Apartment,431787535,Darshanie,,Somerset,45.39994,-75.71093,Private room,160.0,118.0,0,,,1.0,267.0,0,Licensed,
1.13552E+18,Your Comfortable Haven Away,64426327,Ruth & Mark,,College,45.3389,-75.74032,Entire home/apt,86.0,3.0,43,2025-03-08,4.02,1.0,75.0,43,Licensed,163.0
1.13559E+18,Modern apartment in Westboro Beach,146358702,Philip,,Kitchissippi,45.39435,-75.76014,Entire home/apt,162.0,2.0,15,2025-01-01,1.7,1.0,265.0,15,Licensed,229.0
1.1362E+18,"Hephzibah and Beulah, 1 masterbed and 1 bedroom.",549675094,Damola,,Barrhaven,45.27042,-75.76751,Private room,99.0,1.0,16,2024-08-12,1.5,3.0,222.0,16,Licensed,371.0
1.13633E+18,3 Bdrm Family Townhome with Finished Basement,52810809,Natalie,,Gloucester-Southgate,45.36802,-75.61453,Entire home/apt,131.0,2.0,47,2025-02-17,4.34,13.0,243.0,47,Licensed,182.0
1.13782E+18,Spacious Studio w/ 1 Queen Bed + FREE Parking,55701547,Nafis,,Innes,45.4278,-75.52641,Entire home/apt,72.0,1.0,38,2024-11-24,3.56,1.0,1.0,38,Licensed,267.0
1.13822E+18,Central Park Place!,248814755,Paulina,,River,45.36452,-75.73988,Entire home/apt,100.0,2.0,29,2025-02-09,3.7,1.0,2.0,29,Licensed,190.0
1.13824E+18,Hamid ( Room 3),560222701,Hamid,,Bay,45.34821,-75.80435,Private room,51.0,2.0,32,2025-01-31,2.99,7.0,53.0,32,Licensed,199.0
1.13834E+18,Alta Vista Private Room,41956543,Jacob,,Alta Vista,45.38126,-75.64584,Entire home/apt,88.0,1.0,7,2025-02-16,0.67,1.0,262.0,7,Licensed,183.0
1.13854E+18,Little Italy Comfy 1-Bedroom Apt,447315583,Andy,,Somerset,45.4092317,-75.7122507,Entire home/apt,90.0,30.0,3,2025-01-19,0.53,2.0,202.0,3,Licensed,211.0
1.13874E+18,Kat House,3866792,Kathryn,,Rideau-Rockcliffe,45.4521098,-75.6588217,Private room,45.0,30.0,1,2024-10-31,0.22,1.0,177.0,1,Licensed,291.0
1.13902E+18,Centretown Slowly Guesthouse Duplex for Nonsmokers,503296496,Jade,,Somerset,45.4142337,-75.6985531,Entire home/apt,150.0,30.0,6,2025-01-22,0.62,14.0,270.0,6,Exempt,208.0
1.13929E+18,Centrally Located Basement Pad - Book Now!,408581069,Daniel,,Alta Vista,45.4188,-75.64054,Entire home/apt,74.0,1.0,39,2025-03-10,3.75,2.0,70.0,39,Licensed,161.0
1.13934E+18,Exec 3 Bed/2.5 Bath Townhouse/Kanata High Tech,27699005,Weijian,,Kanata North,45.31888579,-75.93103319,Entire home/apt,110.0,30.0,2,2024-08-17,0.25,2.0,223.0,2,Licensed,366.0
1.13988E+18,Cozy Single Family Home In Barrhaven,486965161,Mazba,,Rideau-Goulbourn,45.233818,-75.7367178,Entire home/apt,137.0,2.0,24,2025-03-09,3.2,1.0,72.0,24,Licensed,162.0
1.14E+18,Hamid ( Room 7),560222701,Hamid,,Bay,45.3523784,-75.8029868,Private room,41.0,1.0,25,2025-01-10,2.34,7.0,87.0,25,Licensed,220.0
1.14014E+18,"Luxury 2 br, 1 bath Upper Unit and office space",524192963,Jack,,Orleans,45.4845396,-75.5170279,Entire home/apt,181.0,30.0,1,2024-10-09,0.19,1.0,159.0,1,Licensed,313.0
1.14076E+18,Hamid ( Room 6),560222701,Hamid,,Bay,45.3523784,-75.8029868,Private room,53.0,2.0,18,2024-11-13,1.69,7.0,70.0,18,Licensed,278.0
1.14163E+18,Chic Comfort - Workspace+PetFriendly+Backyard,13673377,Sarah,,Beacon Hill-Cyrville,45.42813,-75.60834,Entire home/apt,125.0,30.0,1,2024-09-07,0.16,2.0,0.0,1,Licensed,345.0
1.14352E+18,"Cozy 1 bdr apt, Near downtown",265080488,Awa,,Rideau-Rockcliffe,45.43174013,-75.63824724,Entire home/apt,90.0,1.0,58,2025-03-06,5.56,1.0,234.0,58,Licensed,165.0
1.1443E+18,Eve private room,265894547,Evelyne,,Capital,45.40383,-75.67638,Private room,77.0,2.0,8,2024-12-29,0.9,3.0,159.0,8,Licensed,232.0
1.14498E+18,Luxury GuestHouse - The Roy,27076237,Roy,,Beacon Hill-Cyrville,45.42438,-75.60116,Private room,44.0,1.0,2,2025-01-07,0.23,5.0,1.0,2,Licensed,223.0
1.14499E+18,Luxury GuestHouse - The Romie,27076237,Roy,,Beacon Hill-Cyrville,45.42324,-75.60179,Private room,42.0,1.0,2,2025-02-21,0.91,5.0,348.0,2,Licensed,178.0
1.14499E+18,Luxury GuestHouse - The Ralph,27076237,Roy,,Beacon Hill-Cyrville,45.42385,-75.60225,Private room,42.0,1.0,2,2025-02-10,0.22,5.0,341.0,2,Licensed,189.0
1.14563E+18,Luxurious Room and Workspace,107026767,Amr,,Gloucester-South Nepean,45.32712,-75.60617,Private room,57.0,30.0,0,,,3.0,269.0,0,Licensed,
1.14572E+18,Guest suite in Ottawa's NE,131141042,Anatoli,,Rideau-Rockcliffe,45.4407876,-75.6862097,Entire home/apt,85.0,30.0,0,,,1.0,319.0,0,Licensed,
1.14583E+18,Private and spacious 2-bedroom basement apartment,272032536,Rola,,Innes,45.44703,-75.52748,Entire home/apt,177.0,1.0,9,2025-02-16,1.35,1.0,0.0,9,Licensed,183.0
1.14587E+18,"Stylishly Furnished, Central Location",545791662,Talha Bin,,Rideau-Vanier,45.435164,-75.68886816,Private room,107.0,30.0,6,2025-02-19,2.9,1.0,353.0,6,Exempt,180.0
1.14599E+18,Comfy room with private bath close to everywhere,561050183,Xiaoqing,,Gloucester-Southgate,45.35242,-75.61609,Private room,65.0,1.0,29,2025-02-03,3.25,4.0,180.0,29,Licensed,196.0
1.14643E+18,Modern & Comfortable 4BD W/ Indoor Fireplace,484141638,Alina,,Somerset,45.4102732,-75.7026618,Entire home/apt,129.0,1.0,8,2025-02-19,0.85,4.0,348.0,8,Licensed,180.0
1.14646E+18,Cozy apartment long term rentals,423768453,Seynabou,,Beacon Hill-Cyrville,45.45166,-75.59743,Entire home/apt,157.0,30.0,0,,,26.0,269.0,0,Licensed,
1.14716E+18,Stonebridge Golf Nest,560076072,Abiola,,Rideau-Goulbourn,45.24619,-75.71569,Entire home/apt,229.0,1.0,8,2025-03-07,1.86,1.0,233.0,8,Licensed,164.0
1.14786E+18,1 cozy bedroom + clean 3 piece bathroom,443029968,Tunde,,Barrhaven,45.26023,-75.75218,Private room,43.0,1.0,79,2025-02-23,7.82,2.0,146.0,79,Licensed,176.0
1.14801E+18,Room for long term rentals,423768453,Seynabou,,Beacon Hill-Cyrville,45.45137,-75.5976,Private room,58.0,30.0,0,,,26.0,269.0,0,Licensed,
1.14886E+18,Central Cozy & Modern Townhome,424502798,Riccardo,,Rideau-Rockcliffe,45.44982,-75.62792,Entire home/apt,189.0,5.0,7,2025-02-28,0.88,1.0,264.0,7,Licensed,171.0
1.15073E+18,Upscale 2BED | Central Barrhaven,475319012,Jasmin,,Barrhaven,45.264,-75.74712,Entire home/apt,203.0,30.0,4,2024-12-26,0.41,19.0,170.0,4,Licensed,235.0
1.15086E+18,Cozy 1 bedroom Town home,144680969,Edmond,,Barrhaven,45.24541,-75.74511,Entire home/apt,100.0,15.0,0,,,2.0,0.0,0,Licensed,
1.15098E+18,"New, Modern, Cozy 3 BDR Home + Free Parking",576204845,Alain,,Rideau-Goulbourn,45.23807,-75.7478,Entire home/apt,155.0,2.0,33,2025-03-09,4.71,1.0,234.0,33,Licensed,162.0
1.15289E+18,Entire Basement Ottawa-Orléans,576673959,Karuvarasan,,Cumberland,45.453401,-75.4667612,Entire home/apt,124.0,30.0,0,,,1.0,179.0,0,Licensed,
1.15311E+18,Urban Bungalow Downtown Ottawa* Free Parking,148457201,Allegria,,Alta Vista,45.3803537,-75.6673882,Entire home/apt,166.0,2.0,15,2025-02-23,1.57,3.0,304.0,15,Licensed,176.0
1.15373E+18,Private room in apartment,419672411,Precia,,Kanata North,45.31496672,-75.93412138,Private room,60.0,30.0,0,,,1.0,173.0,0,Licensed,
1.15457E+18,"Upscale 5 Bdrm Home w. Pool, Parking, & Office",52810809,Natalie,,College,45.34668,-75.7406,Entire home/apt,250.0,30.0,2,2024-11-14,0.22,13.0,364.0,2,Licensed,277.0
1.15462E+18,Cozy Bedroom with TV+Workspace,577065056,Elvis,,Innes,45.43025,-75.52349,Private room,100.0,1.0,22,2025-02-16,3.61,4.0,0.0,22,Licensed,183.0
1.15539E+18,The Side Door - open concept basement apartment,132713327,Gergana,,Knoxdale-Merivale,45.35435,-75.7182,Entire home/apt,107.0,2.0,46,2025-02-28,4.65,1.0,174.0,46,Licensed,171.0
1.15586E+18,*NEW* 3 Bedroom Unit in Prime Location!,144893923,Ahmed,,Knoxdale-Merivale,45.3679,-75.71594,Entire home/apt,130.0,30.0,1,2024-08-14,0.14,10.0,320.0,1,Licensed,369.0
1.15596E+18,*NEW* 3 Bedroom Unit in Great Location!,144893923,Ahmed,,Knoxdale-Merivale,45.36803,-75.71592,Entire home/apt,88.0,30.0,1,2024-08-20,0.15,10.0,340.0,1,Licensed,363.0
1.156E+18,"Entire Deluxe Home in Ottawa, Canada",283754633,Purushothanan,,Gloucester-South Nepean,45.30941,-75.59131,Entire home/apt,100.0,28.0,0,,,1.0,270.0,0,Licensed,
1.15655E+18,Warm and Cozy,259987777,Alejandra,,College,45.35165,-75.74166,Entire home/apt,135.0,30.0,0,,,1.0,269.0,0,Licensed,
1.1575E+18,Stunning with no back neighbour,568282266,Maggie,,Barrhaven,45.25124,-75.75851,Entire home/apt,169.0,30.0,2,2025-03-05,0.25,4.0,225.0,2,Licensed,166.0
1.15826E+18,Beautiful suite in Ottawa,577992036,Dilina,,Rideau-Goulbourn,45.24771,-75.71431,Private room,77.0,1.0,82,2025-03-10,8.23,2.0,80.0,82,Licensed,161.0
1.15882E+18,Little Italy: Private room w/ mini-fridge,125531677,Anas,,Somerset,45.3994,-75.70996,Private room,45.0,3.0,31,2025-02-10,3.15,3.0,130.0,31,Licensed,189.0
1.1598E+18,Beautiful room in Ottawa with Private bathroom,577992036,Dilina,,Rideau-Goulbourn,45.24688,-75.71367,Private room,54.0,1.0,45,2025-03-04,4.64,2.0,90.0,45,Licensed,167.0
1.16042E+18,Single house in Barrhaven,578525278,Foujan,,Barrhaven,45.2573918,-75.7345374,Entire home/apt,220.0,2.0,21,2025-03-09,2.83,1.0,222.0,21,Licensed,162.0
1.16225E+18,Home in Stittsville,579015011,Abigail,,Rideau-Goulbourn,45.2476,-75.90197,Private room,100.0,1.0,6,2024-11-01,0.67,1.0,363.0,6,Exempt,290.0
1.16241E+18,Whispering Timber Suite,29379861,Ben,,Cumberland,45.34559,-75.49596,Entire home/apt,106.0,1.0,64,2025-03-07,6.6,1.0,0.0,64,Licensed,164.0
1.16317E+18,Beautiful 5 bedroom + The Glebe,85297148,Genevieve,,Capital,45.39797,-75.69703,Entire home/apt,177.0,30.0,1,2024-11-10,0.24,36.0,0.0,1,Licensed,281.0
1.16331E+18,Gorgeous Room (queen)+private bathroom+breakfast,446166228,Ernesto,,Rideau-Vanier,45.4268557,-75.685838,Private room,125.0,1.0,51,2025-03-01,5.35,7.0,70.0,51,Licensed,170.0
